"(PDH-CSV 4.0) (SA Eastern Standard Time)(180)","\\srvappeadl365\processor(_total)\% processor time","\\srvappeadl365\logicaldisk(_total)\disk reads/sec","\\srvappeadl365\logicaldisk(_total)\disk writes/sec","\\srvappeadl365\sqlserver:databases(eadl365db)\log bytes flushed/sec"
"11/21/2017 13:39:23.931","0.43842872259061139","0","2.9414766742370468","0"
"11/21/2017 13:39:24.953","0.62593552273130237","0","15.655522152759541","0"
"11/21/2017 13:39:25.976","0","0","1.9556233852662159","0"
"11/21/2017 13:39:26.994","1.7099423047190365","0","1.965884241462091","0"
"11/21/2017 13:39:28.042","0.16801811952259493","0","4.7682506223043886","0"
"11/21/2017 13:39:29.086","4.1731078309352965","3.8334911613590221","4.7918639516987778","0"
"11/21/2017 13:39:30.109","2.2580730921948788","0","339.98097083520133","0"
"11/21/2017 13:39:31.141","0.055193762087268894","0","322.86635514426456","0"
"11/21/2017 13:39:32.158","0.17063756129830354","0","24.577739685558296","0"
"11/21/2017 13:39:33.175","0.16933247109125471","0","3.9319570893726965","0"
"11/21/2017 13:39:34.192","0","0","6.8841900248873307","0"
"11/21/2017 13:39:35.241","0.16297217609386738","0","1.9074022945095901","0"
"11/21/2017 13:39:36.263","2.1934297067113473","0","1.9559795075938951","0"
"11/21/2017 13:39:37.291","1.1971332308685745","0.9728440316991499","7.7827522535931992","0"
"11/21/2017 13:39:38.318","0","0","5.8435921651843268","0"
"11/21/2017 13:39:39.341","0.71360098290724761","0","1.955237955392028","0"
"11/21/2017 13:39:40.385","0","0","1.9165885337407744","0"
"11/21/2017 13:39:41.401","0.12273901237037643","0","16.719036590103315","0"
"11/21/2017 13:39:42.429","0","0","1.9454899020805749","0"
"11/21/2017 13:39:43.441","1.1173247885517545","0","4.9448417734694798","0"
"11/21/2017 13:39:44.500","0","0","1.887292941552708","0"
"11/21/2017 13:39:45.527","0","0","1.9474043096641596","0"
"11/21/2017 13:39:46.555","0","0","1.9458432895648314","0"
"11/21/2017 13:39:47.568","0","0","1.9757802924411683","0"
"11/21/2017 13:39:48.595","1.155179045258059","0","3.8931228763014709","0"
"11/21/2017 13:39:49.654","1.1578096825549999","0","5.6654741473083714","0"
"11/21/2017 13:39:50.676","0.61737830087299495","0","3.9138843678088491","0"
"11/21/2017 13:39:51.694","0","0","1.9661928862748135","0"
"11/21/2017 13:39:52.715","0.61395499946668153","0","2.9352555996115677","0"
"11/21/2017 13:39:53.744","0","0","7.7803157816217068","0"
"11/21/2017 13:39:54.750","0.62567071461372414","0","1.9871386425637347","0"
"11/21/2017 13:39:55.768","0.16733061228181301","0","1.9657723647396264","0"
"11/21/2017 13:39:56.795","0","0","1.9473798490975356","0"
"11/21/2017 13:39:57.812","0.17097118790474486","0","25.534092186911518","0"
"11/21/2017 13:39:58.830","0.17350275243460667","0","4.9192229162589856","0"
"11/21/2017 13:39:59.852","0","0","1.9573098967656042","0"
"11/21/2017 13:40:00.879","81.757649941658528","0","2.9119615030924062","0"
"11/21/2017 13:40:01.907","0","0","6.8248258304448068","0"
"11/21/2017 13:40:02.939","0.072267735973341463","0","3.8758965069742399","0"
"11/21/2017 13:40:03.957","0.2189313313685437","0","1.9652276549193874","0"
"11/21/2017 13:40:05.001","0","0","5.7490268095325385","0"
"11/21/2017 13:40:06.023","0","0","4.8896561085300245","0"
"11/21/2017 13:40:07.040","1.6593799545233656","1.9675917955357312","3.9351835910714623","0"
"11/21/2017 13:40:08.047","0.67554534588449844","0","8.938251874574874","0"
"11/21/2017 13:40:09.064","0.11877076730518743","0","2.950789970737016","0"
"11/21/2017 13:40:10.087","0","0","1.9553201523898314","0"
"11/21/2017 13:40:11.099","1.1701161755167333","0","1.9762468956866732","0"
"11/21/2017 13:40:12.126","0","0","1.9470700684317244","0"
"11/21/2017 13:40:13.143","0.17280609438077299","0","2.9486289858092314","0"
"11/21/2017 13:40:14.170","0","0","18.509775986897417","0"
"11/21/2017 13:40:15.193","0","0","1.9547195089900973","0"
"11/21/2017 13:40:16.242","0.16617117299683182","0","1.9073995658758587","0"
"11/21/2017 13:40:17.270","1.1971236190458812","0","1.945560115083772","0"
"11/21/2017 13:40:18.287","0","0","5.8963764899283504","0"
"11/21/2017 13:40:19.309","0.60056101165703035","0","4.8945378817164444","0"
"11/21/2017 13:40:20.331","0.6619277821384606","0","1.9562284111855182","0"
"11/21/2017 13:40:21.349","0.17313970649306398","0","1.9659905264814503","0"
"11/21/2017 13:40:22.366","0","0","1.9668603696320694","0"
"11/21/2017 13:40:23.388","0.66334633239538698","0","2.9341870644015917","0"
"11/21/2017 13:40:24.427","0.69971912825282923","0","1.9259204334861713","0"
"11/21/2017 13:40:25.454","1.1527547492421131","0","2.9201073236778363","0"
"11/21/2017 13:40:26.471","0.16775257939495303","0","2.9486814430335881","0"
"11/21/2017 13:40:27.488","0.12020487245233413","0","1.9671788019959784","0"
"11/21/2017 13:40:28.516","0","0","4.8638695331200816","0"
"11/21/2017 13:40:29.544","0","1.9467105507137077","1.9467105507137077","0"
"11/21/2017 13:40:30.566","0.66232614623327191","0","16.628649010301938","0"
"11/21/2017 13:40:31.588","0","0","2.9339580708052102","0"
"11/21/2017 13:40:32.606","0.16597636815003369","0","1.9660077264103648","0"
"11/21/2017 13:40:33.665","0","0","5.6681978673405533","0"
"11/21/2017 13:40:34.692","1.1507921367955309","0","4.8665428488391447","0"
"11/21/2017 13:40:35.719","0","0","3.893366530771952","0"
"11/21/2017 13:40:36.748","0","0","3.889477766626861","0"
"11/21/2017 13:40:37.775","0","0","4.8665992156015392","0"
"11/21/2017 13:40:38.793","1.7070149540981627","0","5.8979895523013068","0"
"11/21/2017 13:40:39.794","0.12376662839409525","0","1.9971638276483565","0"
"11/21/2017 13:40:40.827","0.16810481066306115","0","1.9365251592864563","0"
"11/21/2017 13:40:41.849","0.61258366769094685","0","1.9571934394093033","0"
"11/21/2017 13:40:42.872","0","0","1.9552974041569429","0"
"11/21/2017 13:40:43.894","0.65939177969854823","0","4.8898158241090224","0"
"11/21/2017 13:40:44.911","0.1212755131443144","0","1.9673007080118519","0"
"11/21/2017 13:40:45.939","0","0","1.9456683779468606","0"
"11/21/2017 13:40:46.961","0","0","19.560763065367183","0"
"11/21/2017 13:40:47.994","0.16220918159151054","0","2.9047663633477354","0"
"11/21/2017 13:40:49.017","0.6649105771465269","0","7.8249128793762299","0"
"11/21/2017 13:40:50.039","0","0","1.9549875838738549","0"
"11/21/2017 13:40:51.077","0.66515096537097529","0","2.8917892463997226","0"
"11/21/2017 13:40:52.105","0","0","1.9468572224557912","0"
"11/21/2017 13:40:53.106","0.17072802093859307","0","2.994483861279138","0"
"11/21/2017 13:40:54.109","0.27578731019366476","0","1.994946202784486","0"
"11/21/2017 13:40:55.130","0.51958528776127055","0","1.9590353944801828","0"
"11/21/2017 13:40:56.152","0","0","1.9562236276602196","0"
"11/21/2017 13:40:57.159","0.67403592481064534","0","1.9865922899757249","0"
"11/21/2017 13:40:58.176","0.12105942237642386","0","4.9176359900927338","0"
"11/21/2017 13:40:59.230","0","0","1.8972700371162938","0"
"11/21/2017 13:41:00.242","0","0","1.9763351650995811","0"
"11/21/2017 13:41:01.275","0.17308172593845095","0","1.9359815431263605","0"
"11/21/2017 13:41:02.297","0.66198607952263622","0","1.9560933334285298","0"
"11/21/2017 13:41:03.325","0","0","24.31826184737081","0"
"11/21/2017 13:41:04.342","0.17064737387737505","0","4.9189243217590395","0"
"11/21/2017 13:41:05.369","0","0","3.8981290247573099","0"
"11/21/2017 13:41:06.408","0.75445859091060052","0","1.9248729776322058","0"
"11/21/2017 13:41:07.436","1.1963835030817993","1.9457130493526222","4.8642826233815555","0"
"11/21/2017 13:41:08.458","2.1929513981126414","0","4.8902888155671587","0"
"11/21/2017 13:41:09.486","0","0","1.9467601968135622","0"
"11/21/2017 13:41:10.512","0","0","1.9476540701490463","0"
"11/21/2017 13:41:11.515","0.22703338553122787","0","1.9953703417331108","0"
"11/21/2017 13:41:12.542","0","0","1.946846609805118","0"
"11/21/2017 13:41:13.554","1.2171040608660699","0","4.9393145930469071","0"
"11/21/2017 13:41:14.577","0","0","1.9562705072169266","0"
"11/21/2017 13:41:15.609","0.1219166364490043","0","1.9368760474867774","0"
"11/21/2017 13:41:16.637","0","0","1.9459991085378083","0"
"11/21/2017 13:41:17.639","0.12489382027773832","0","2.9960978821183293","0"
"11/21/2017 13:41:18.656","0.16930303257274293","0","21.62786234927346","0"
"11/21/2017 13:41:19.935","0","0","17.982956535663174","0"
"11/21/2017 13:41:20.937","0.17410634113043111","1.9966378615050118","3.9932757230100235","0"
"11/21/2017 13:41:21.959","0.66437621336171704","0","1.9559450754975241","0"
"11/21/2017 13:41:23.002","0","0","1.9177553364179152","0"
"11/21/2017 13:41:24.020","0.16846893400026541","0","4.915026563261061","0"
"11/21/2017 13:41:25.041","0","0","1.9572558802817039","0"
"11/21/2017 13:41:26.087","0","0","1.9132563987425313","0"
"11/21/2017 13:41:27.113","1.0287166548997417","0","4.8712205174249403","0"
"11/21/2017 13:41:28.140","0","0","1.946991406661378","0"
"11/21/2017 13:41:29.163","0.66386127554790564","0.97802208334743324","4.8901104167371665","0"
"11/21/2017 13:41:30.190","0","0","1.9471616273636958","0"
"11/21/2017 13:41:31.218","0","0","1.9453996356655563","0"
"11/21/2017 13:41:32.241","0.66326860466333626","0","1.956449435564338","0"
"11/21/2017 13:41:33.262","0","0","4.8965256408523787","0"
"11/21/2017 13:41:34.296","0.31525993816984288","0","2.9008394449185704","0"
"11/21/2017 13:41:35.308","0","0","1.9767695967301067","0"
"11/21/2017 13:41:36.351","1.1831290063952893","0","18.207193259582063","0"
"11/21/2017 13:41:37.379","1.1488005827366421","3.893386994588484","7.7867739891769681","0"
"11/21/2017 13:41:38.407","0","0","10.701377004550324","0"
"11/21/2017 13:41:39.424","0.12429086402654388","0","3.9331161794338736","0"
"11/21/2017 13:41:40.467","0","0","1.917819883726416","0"
"11/21/2017 13:41:41.495","0","0","1.94564623229012","0"
"11/21/2017 13:41:42.512","0.16925396833665785","0","1.965579170678905","0"
"11/21/2017 13:41:43.535","0.66337548026353943","0","4.8917183892510554","0"
"11/21/2017 13:41:44.561","0","0","1.947579533548859","0"
"11/21/2017 13:41:45.579","0.22057822303865882","0","1.9649971134192405","0"
"11/21/2017 13:41:46.617","0.60235215557714605","0","1.9277965025723069","0"
"11/21/2017 13:41:47.635","0","0","2.944677750171969","0"
"11/21/2017 13:41:48.699","0.16418176489618741","0","2.8215321653256082","0"
"11/21/2017 13:41:49.726","1.1521967595147453","0","1.9462473723227665","0"
"11/21/2017 13:41:50.754","0","0","5.838184215729469","0"
"11/21/2017 13:41:51.803","0.17365374010640533","0","22.886970028368399","0"
"11/21/2017 13:41:52.825","0","0","1.9572231270573472","0"
"11/21/2017 13:41:53.915","1.0830970796289696","0","4.5877018577348148","0"
"11/21/2017 13:41:54.938","0","0","1.9541914083583893","0"
"11/21/2017 13:41:55.961","0.6614322516102944","0","1.9564427371220825","0"
"11/21/2017 13:41:56.988","0","0","1.9465756473848292","0"
"11/21/2017 13:41:58.016","0","0","1.9453067286700765","0"
"11/21/2017 13:41:59.039","0.66278280358211816","0","2.9339838953623985","0"
"11/21/2017 13:42:00.087","1.6563971309702219","0","1.9080945281477812","0"
"11/21/2017 13:42:01.115","0","0","1.9466158132751608","0"
"11/21/2017 13:42:02.143","0","0","1.9440422976946963","0"
"11/21/2017 13:42:03.164","0.5371897629472544","0","2.9383205382533095","0"
"11/21/2017 13:42:04.182","0.16980348502608766","0","4.9148642303160432","0"
"11/21/2017 13:42:05.220","0","0","2.8901898382659401","0"
"11/21/2017 13:42:06.242","0.66322974075169183","0","7.8252029637564968","0"
"11/21/2017 13:42:07.270","1.1971716781406849","0.97286438027322886","3.8914575210929154","0"
"11/21/2017 13:42:08.308","0","0","16.376040119371698","0"
"11/21/2017 13:42:09.346","0.65371541135671452","0","6.7443818576513426","0"
"11/21/2017 13:42:10.379","0.16946747175170529","0","1.9361907054907754","0"
"11/21/2017 13:42:11.402","0","0","1.9560405318982779","0"
"11/21/2017 13:42:12.429","1.1475594287489566","0","1.9467683450794846","0"
"11/21/2017 13:42:13.457","0","0","2.9187243267792082","0"
"11/21/2017 13:42:14.500","0","0","1.9175073018678053","0"
"11/21/2017 13:42:15.528","0","0","1.945695634831843","0"
"11/21/2017 13:42:16.545","0.12086297541239466","0","1.9663653211811958","0"
"11/21/2017 13:42:17.567","0.62535212259844375","0","2.9364390156429976","0"
"11/21/2017 13:42:18.584","0.16057865331181587","0","5.8972620290139393","0"
"11/21/2017 13:42:19.611","0","0","1.9475342074645872","0"
"11/21/2017 13:42:20.650","0.75549011005001665","0","3.8505505083929972","0"
"11/21/2017 13:42:21.668","0","0","2.9489098420947246","0"
"11/21/2017 13:42:22.695","1.1479442860324207","0","1.9467272254571961","0"
"11/21/2017 13:42:23.723","0","0","2.9181363536174292","0"
"11/21/2017 13:42:24.745","0.66181118716484022","0","15.652100756485595","0"
"11/21/2017 13:42:25.762","0","0","1.9669603764683483","0"
"11/21/2017 13:42:26.806","1.1853446727043027","0","2.8747263260537594","0"
"11/21/2017 13:42:27.849","0","0","1.9164427143651372","0"
"11/21/2017 13:42:28.877","0","1.9468299330163961","5.8404897990491884","0"
"11/21/2017 13:42:29.894","0.12336761632032456","2.9503082531234663","1.9668721687489776","0"
"11/21/2017 13:42:30.916","0.61134846412300714","0","1.9568556382587978","0"
"11/21/2017 13:42:31.939","0","0","1.9553622093402958","0"
"11/21/2017 13:42:32.951","0","0","2.9635278625950425","0"
"11/21/2017 13:42:33.978","1.1327593930814506","0","2.9201437061120652","0"
"11/21/2017 13:42:35.011","0.16795018010428153","0","1.9364771588162042","0"
"11/21/2017 13:42:36.029","0","0","5.8962014999347003","0"
"11/21/2017 13:42:37.051","2.1456139804952756","6.8505993883001937","8.8079134992431065","0"
"11/21/2017 13:42:38.079","0","0","1.9459197759545805","0"
"11/21/2017 13:42:39.090","0","0","4.9426445639509993","0"
"11/21/2017 13:42:40.118","1.1990940035960906","0","1.9455525447049062","0"
"11/21/2017 13:42:41.183","0.16743682595402598","0","15.9745744913672","0"
"11/21/2017 13:42:42.209","0","0","1.9486744483083411","0"
"11/21/2017 13:42:43.253","0","0","1.9156042246735572","0"
"11/21/2017 13:42:44.276","0.71631862512495648","0","4.8878019720716859","0"
"11/21/2017 13:42:45.292","0.067381028894930584","0","1.9674630793256518","0"
"11/21/2017 13:42:46.321","0","0","1.9451705063521973","0"
"11/21/2017 13:42:47.348","0","0","1.9477121102311563","0"
"11/21/2017 13:42:48.381","0.22173270802716694","0","2.9029528352414604","0"
"11/21/2017 13:42:49.414","0.16901325552212132","0","2.9042978671126893","0"
"11/21/2017 13:42:50.489","0","0","5.5825310693440615","0"
"11/21/2017 13:42:51.512","0.66337548026353943","0","1.9561470944369133","0"
"11/21/2017 13:42:52.539","0","0","2.9199552662853208","0"
"11/21/2017 13:42:53.572","1.6857440287369463","0","4.8401646933799221","0"
"11/21/2017 13:42:54.616","0","0","1.9168580090305096","0"
"11/21/2017 13:42:55.643","0","0","1.9466362757811291","0"
"11/21/2017 13:42:56.800","0.10748218932605802","0","1.7279147654204514","0"
"11/21/2017 13:42:57.824","0.76137097585832203","0","21.496775532526431","0"
"11/21/2017 13:42:58.841","0.12065670526848482","0","4.9173438750695686","0"
"11/21/2017 13:42:59.874","0","0","1.9362411286272088","0"
"11/21/2017 13:43:00.897","0.7147851167344843","0","1.9547166432980294","0"
"11/21/2017 13:43:01.924","0","0","1.9471968883793727","0"
"11/21/2017 13:43:02.946","0.62874547074994735","0","2.9354276370120638","0"
"11/21/2017 13:43:03.974","0","0","2.9175801123735154","0"
"11/21/2017 13:43:05.002","0","0","1.9466006561406832","0"
"11/21/2017 13:43:06.014","0","0","5.9287775947542176","0"
"11/21/2017 13:43:07.041","4.1892569135328905","0","1.9452185603807024","0"
"11/21/2017 13:43:08.090","0.21580551139500637","1.9083306648509537","4.7708266621273845","0"
"11/21/2017 13:43:09.113","0","0","5.8687058985091429","0"
"11/21/2017 13:43:10.114","0.12308830597171916","0","1.9971125746395861","0"
"11/21/2017 13:43:11.158","0","0","1.9170037078685718","0"
"11/21/2017 13:43:12.159","0.12260948459671406","0","1.9976711150141164","0"
"11/21/2017 13:43:13.171","0","0","1.9765931835207475","0"
"11/21/2017 13:43:14.214","1.184123227925904","0","19.16610022854616","0"
"11/21/2017 13:43:15.242","0","0","1.9465923198173316","0"
"11/21/2017 13:43:16.270","0","0","1.9458253047770497","0"
"11/21/2017 13:43:17.281","0","0","1.9766074438838674","0"
"11/21/2017 13:43:18.311","0","0","2.9148199258256056","0"
"11/21/2017 13:43:19.331","0.4973150317952979","0","1.9598353307158427","0"
"11/21/2017 13:43:20.359","0","0","6.8134212718905491","0"
"11/21/2017 13:43:21.382","0.71229063796452996","0","1.9552480862764947","0"
"11/21/2017 13:43:22.425","0","0","2.8761630604215709","0"
"11/21/2017 13:43:23.447","0.66173345703036679","0","1.9562490762836393","0"
"11/21/2017 13:43:24.465","0.17383635989061119","0","1.9658906182391791","0"
"11/21/2017 13:43:25.481","0.1196449869871552","0","2.9505247163980228","0"
"11/21/2017 13:43:26.509","0","0","1.9453776853507223","0"
"11/21/2017 13:43:27.532","0","0","2.9343383116012975","0"
"11/21/2017 13:43:28.549","0.11748396667412564","0","1.9672778736716448","0"
"11/21/2017 13:43:29.550","0.17622888552549787","1.9962498450411059","2.9943747675616588","0"
"11/21/2017 13:43:30.578","0","0","19.469353048000229","0"
"11/21/2017 13:43:31.595","0.17252154111118134","0","1.9659082028994199","0"
"11/21/2017 13:43:32.618","0.66233586239079489","0","2.9342576636208091","0"
"11/21/2017 13:43:33.676","0","0","1.8893985751478526","0"
"11/21/2017 13:43:34.689","0","0","1.9757439886260368","0"
"11/21/2017 13:43:35.711","0.66272450713306119","0","5.8688540015949586","0"
"11/21/2017 13:43:36.733","0","0","4.8905423269102579","0"
"11/21/2017 13:43:37.756","0.65987761394733502","3.9125547916618371","7.8251095833236741","0"
"11/21/2017 13:43:38.778","0.66676623218737685","0","2.9337012846677926","0"
"11/21/2017 13:43:39.801","0","0","2.9349612585113878","0"
"11/21/2017 13:43:40.823","0.65875047121375374","0","1.9563566183788943","0"
"11/21/2017 13:43:41.850","0","0","2.9199905080841884","0"
"11/21/2017 13:43:42.873","0.66695082235294079","0","1.9562144433572242","0"
"11/21/2017 13:43:43.890","0","0","1.9658237607545301","0"
"11/21/2017 13:43:44.907","0.11989055156046424","0","1.9670068047616904","0"
"11/21/2017 13:43:45.929","0.66116019353186228","0","1.9562988273847015","0"
"11/21/2017 13:43:46.957","0","0","19.456636459265731","0"
"11/21/2017 13:43:47.974","0.11914403151342956","0","2.9504948274875176","0"
"11/21/2017 13:43:48.992","0.17158937248733519","0","1.9657905269340825","0"
"11/21/2017 13:43:50.014","0.66545465072971322","0","1.956349537841767","0"
"11/21/2017 13:43:51.031","0","0","5.8957466904225955","0"
"11/21/2017 13:43:52.058","1.1025971030084181","0","1.9483885511519703","0"
"11/21/2017 13:43:53.076","0.21995084214606608","0","5.8948459691485375","0"
"11/21/2017 13:43:54.104","0","0","1.9466427177701906","0"
"11/21/2017 13:43:55.126","0","0","1.9561893783024755","0"
"11/21/2017 13:43:56.154","1.1507921367955309","0","1.9464572434389307","0"
"11/21/2017 13:43:57.175","0","0","1.9585312347540587","0"
"11/21/2017 13:43:58.220","0","0","2.8717010138061809","0"
"11/21/2017 13:43:59.263","1.1405007021540903","0","1.9174922269658849","0"
"11/21/2017 13:44:00.286","0","0","1.9552895666530838","0"
"11/21/2017 13:44:01.297","0","0","1.9768270403845007","0"
"11/21/2017 13:44:02.320","0.66650391866668324","0","1.9562264977725916","0"
"11/21/2017 13:44:03.342","0.66290911232033123","0","23.475675483217433","0"
"11/21/2017 13:44:04.370","0","0","1.9466758757413427","0"
"11/21/2017 13:44:05.387","0.17203092821606036","0","9.8292386035875943","0"
"11/21/2017 13:44:06.414","0","0","1.9467509116634518","0"
"11/21/2017 13:44:07.442","1.1945379708235282","1.9456307117029592","3.8912614234059184","0"
"11/21/2017 13:44:08.443","0.075522919777237796","0","8.9941960452919734","0"
"11/21/2017 13:44:09.466","0.71365921965750312","0","1.955103778863686","0"
"11/21/2017 13:44:10.493","0","0","1.9468083294194376","0"
"11/21/2017 13:44:11.521","0","0","1.9456761385099606","0"
"11/21/2017 13:44:12.528","0.62597684664760234","0","1.9872083399159608","0"
"11/21/2017 13:44:13.566","0","0","2.8896297257365742","0"
"11/21/2017 13:44:14.578","1.1216952645795586","0","1.9776329710968943","0"
"11/21/2017 13:44:15.601","0","0","1.9551511781545485","0"
"11/21/2017 13:44:16.623","0.66647477263442889","0","1.9562827536753418","0"
"11/21/2017 13:44:17.650","0","0","5.8402925285721716","0"
"11/21/2017 13:44:18.678","0","0","1.945657778253383","0"
"11/21/2017 13:44:19.690","0","0","17.786389025086518","0"
"11/21/2017 13:44:20.723","0.16561133448735887","0","22.271579053986596","0"
"11/21/2017 13:44:21.724","0.12374667786612115","0","2.9955483156481155","0"
"11/21/2017 13:44:22.726","1.7302562795052601","0","1.9970724914348059","0"
"11/21/2017 13:44:23.754","0","0","8.7603560792734356","0"
"11/21/2017 13:44:24.771","0.16888107856631862","0","1.9656348066749028","0"
"11/21/2017 13:44:25.788","0.12134426910164198","0","1.9673533451204033","0"
"11/21/2017 13:44:26.789","0.17328918729976328","0","1.9961599870329445","0"
"11/21/2017 13:44:27.817","0","0","2.9205635908913465","0"
"11/21/2017 13:44:28.829","1.1677914925037225","0","2.9644711101914663","0"
"11/21/2017 13:44:29.857","0","2.9190421182749162","2.9190421182749162","0"
"11/21/2017 13:44:30.879","0.6633657643093871","0","1.9563650385438149","0"
"11/21/2017 13:44:31.907","1.1519851065908915","0","1.9465790576318796","0"
"11/21/2017 13:44:32.929","0","0","2.9337735819165327","0"
"11/21/2017 13:44:33.956","0","0","4.870312348715923","0"
"11/21/2017 13:44:34.974","0.22616548609762921","0","1.9644094194610311","0"
"11/21/2017 13:44:35.986","1.1685045371562897","0","20.75580791982328","0"
"11/21/2017 13:44:37.016","1.4266864468427176","3.8833047505923255","5.8249571258884885","0"
"11/21/2017 13:44:38.036","0","0","4.8990952938702721","0"
"11/21/2017 13:44:39.053","0.12490962687207174","0","4.9204428359188785","0"
"11/21/2017 13:44:40.059","0.57219706312143792","0","1.9886567021708177","0"
"11/21/2017 13:44:41.086","0","0","1.9466046348656354","0"
"11/21/2017 13:44:42.114","0","0","1.9447797298720402","0"
"11/21/2017 13:44:43.122","0.72317212497284844","0","1.9855535097735895","0"
"11/21/2017 13:44:44.144","0","0","2.9342326952159681","0"
"11/21/2017 13:44:45.172","1.1538418490667168","0","1.9464936155982653","0"
"11/21/2017 13:44:46.194","0","0","1.9564582393010594","0"
"11/21/2017 13:44:47.255","0","0","1.8850868049484659","0"
"11/21/2017 13:44:48.266","1.0325276391408456","0","2.9691417102058306","0"
"11/21/2017 13:44:49.287","0","0","4.8927901605598443","0"
"11/21/2017 13:44:50.289","0.12616063388727339","0","5.9927421899337716","0"
"11/21/2017 13:44:51.290","0.12264938655330848","0","1.9976721126870858","0"
"11/21/2017 13:44:52.313","0.71341656608070458","0","19.552335590031319","0"
"11/21/2017 13:44:53.340","1.1503784389327087","0","4.8661970981114875","0"
"11/21/2017 13:44:54.358","0.17178561996011865","0","2.9488301302812814","0"
"11/21/2017 13:44:55.380","0","0","1.9565001538298246","0"
"11/21/2017 13:44:56.408","1.1479539074261136","0","1.9465360515022292","0"
"11/21/2017 13:44:57.425","0","0","1.9661078398353502","0"
"11/21/2017 13:44:58.447","0.66433735031674601","0","1.9562496503203748","0"
"11/21/2017 13:44:59.548","0.66175844172970955","0.90826628587299862","2.7247988576189961","0"
"11/21/2017 13:45:00.567","50.921570215282529","0","2.9445630067286208","0"
"11/21/2017 13:45:01.593","29.950729170270652","0","3.8989923151836212","0"
"11/21/2017 13:45:02.616","0","0","4.8907241059389523","0"
"11/21/2017 13:45:03.622","0.67406552174323897","0","1.9861519527399116","0"
"11/21/2017 13:45:04.639","0.12367209351403785","0","4.9177070895632484","0"
"11/21/2017 13:45:05.667","0","0","6.8143173480156563","0"
"11/21/2017 13:45:06.705","0.65371541135671452","0","1.9267629688488668","0"
"11/21/2017 13:45:07.728","2.2400805698151949","1.9551234645804458","2.9326851968706684","0"
"11/21/2017 13:45:08.734","0.67198382780971899","0","19.864287189918478","0"
"11/21/2017 13:45:09.757","0","0","4.8916547391818614","0"
"11/21/2017 13:45:10.784","0","0","1.9466319179891758","0"
"11/21/2017 13:45:11.807","0.66004279650941911","0","1.9561782810024668","0"
"11/21/2017 13:45:12.876","0.63805797107683304","0","1.8705485037435754","0"
"11/21/2017 13:45:13.904","0","0","1.9456153806343564","0"
"11/21/2017 13:45:14.931","0","0","2.9197819117564046","0"
"11/21/2017 13:45:15.944","0","0","1.9754526305226001","0"
"11/21/2017 13:45:16.971","1.1282261160110441","0","1.947648569797833","0"
"11/21/2017 13:45:18.009","0","0","2.8895362092116681","0"
"11/21/2017 13:45:19.063","0.64835872749421375","0","4.7454718707409391","0"
"11/21/2017 13:45:20.091","0","0","1.9457302748918002","0"
"11/21/2017 13:45:21.113","0","0","3.9122038852879224","0"
"11/21/2017 13:45:22.136","0.66059663991467898","0","1.9563791998937294","0"
"11/21/2017 13:45:23.167","0.019322326361559394","0","3.8781474438693908","0"
"11/21/2017 13:45:24.191","0.81190430986863849","0","2.9299006617180643","0"
"11/21/2017 13:45:25.250","0","0","16.057932486406489","0"
"11/21/2017 13:45:26.283","0.16782454242255662","0","2.9044348008603325","0"
"11/21/2017 13:45:27.311","0","0","2.9184897904903733","0"
"11/21/2017 13:45:28.333","0","0","1.9562844758458533","0"
"11/21/2017 13:45:29.355","0.66458024384895564","2.934235278134695","5.86847055626939","0"
"11/21/2017 13:45:30.383","0","0","1.9465303680149242","0"
"11/21/2017 13:45:31.398","0","0","2.9563754285389363","0"
"11/21/2017 13:45:32.449","1.8912606019276801","0","1.9026771142667009","0"
"11/21/2017 13:45:33.476","0","0","2.9162525183055603","0"
"11/21/2017 13:45:34.504","0","0","2.9227120936662976","0"
"11/21/2017 13:45:35.527","0.66508545859109702","0","4.8898894689384438","0"
"11/21/2017 13:45:36.549","0.66147111692842486","0","1.9565487692770189","0"
"11/21/2017 13:45:37.576","0","1.946614676481887","4.8665366912047174","0"
"11/21/2017 13:45:38.604","0","0","4.8666484783790862","0"
"11/21/2017 13:45:39.611","0.67207262222350739","0","4.9666257648479508","0"
"11/21/2017 13:45:40.628","0.17352237646433011","0","1.9657764222220411","0"
"11/21/2017 13:45:41.656","0","0","17.51956960257343","0"
"11/21/2017 13:45:42.672","0.11881005840584935","0","1.9671544226057518","0"
"11/21/2017 13:45:43.695","0","0","1.9553207258815342","0"
"11/21/2017 13:45:44.702","0.67546642304344706","0","4.9657773522216937","0"
"11/21/2017 13:45:45.718","0.072425046570556706","0","1.9681248405203842","0"
"11/21/2017 13:45:46.736","0.22160750272600671","0","1.9647326558804152","0"
"11/21/2017 13:45:47.759","0","0","3.9127174468266586","0"
"11/21/2017 13:45:48.765","0.62442641661122344","0","1.9874539978929013","0"
"11/21/2017 13:45:49.793","0","0","2.9189614568653388","0"
"11/21/2017 13:45:50.826","0.17087841495458944","0","7.7446825977369258","0"
"11/21/2017 13:45:51.848","0.61053146221639043","0","1.9573386301526452","0"
"11/21/2017 13:45:52.876","0","0","1.9456473679525614","0"
"11/21/2017 13:45:53.893","0.17146181121625581","0","3.9319443346776657","0"
"11/21/2017 13:45:54.921","0","0","4.8666982158489676","0"
"11/21/2017 13:45:55.948","0","0","1.9465866360014383","0"
